,Germany,Germany,Germany,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Spain,Spain,Spain,France,France,France
,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio
date,,,,,,,,,,,,,,,,,,
2023-03-03,18447,2,0.00010841871306987586,1963.0,0.0,0.0,2024.0,0.0,0.0,7135.0,7.0,0.0009810791871058165,18855,2,0.00010607265977194378,7466,2,0.0002678810608090008
2023-03-04,11022,3,0.00027218290691344586,1321.0,0.0,0.0,1549.0,0.0,0.0,5423.0,1.0,0.00018439977872026554,12080,2,0.00016556291390728477,4935,2,0.0004052684903748733
2023-03-05,12426,2,0.00016095284081764043,1303.0,0.0,0.0,1233.0,1.0,0.0008110300081103001,4167.0,0.0,0.0,11936,11,0.0009215817694369973,4931,1,0.00020279862096937742
2023-03-06,17105,2,0.0001169248757673195,1788.0,0.0,0.0,1938.0,0.0,0.0,6971.0,1.0,0.00014345144168698896,18834,2,0.00010619093129446746,7472,0,0.0
2023-03-07,18286,1,5.4686645521163735e-05,1952.0,0.0,0.0,2072.0,0.0,0.0,6823.0,1.0,0.0001465630954125751,19853,1,5.037022112527074e-05,7224,0,0.0
2023-03-08,17332,2,0.00011539349180706209,1941.0,0.0,0.0,2091.0,0.0,0.0,7390.0,4.0,0.0005412719891745603,20165,1,4.9590875278948676e-05,7954,2,0.00025144581342720644
2023-03-09,19230,31,0.0016120644825793032,1957.0,0.0,0.0,2065.0,0.0,0.0,7893.0,10.0,0.0012669453946534905,20050,4,0.00019950124688279303,7951,1,0.00012577034335303736
2023-03-10,17722,14,0.0007899785577248617,1870.0,1.0,0.0005347593582887701,1896.0,0.0,0.0,7262.0,5.0,0.0006885155604516662,19341,0,0.0,7697,11,0.001429128231778615
2023-03-11,10944,1,9.137426900584795e-05,1249.0,1.0,0.0008006405124099279,1563.0,0.0,0.0,5162.0,1.0,0.00019372336303758234,12451,1,8.031483414986748e-05,5133,1,0.0001948178453146308
2023-03-12,11211,2,0.0001783962180001784,1319.0,3.0,0.002274450341167551,1445.0,0.0,0.0,4704.0,3.0,0.0006377551020408163,12404,3,0.0002418574653337633,4771,2,0.00041919932928107315
2023-03-13,17936,1,5.575379125780553e-05,1939.0,0.0,0.0,2018.0,0.0,0.0,7220.0,1.0,0.00013850415512465375,20679,12,0.0005802988539097636,7684,2,0.0002602811035918792
2023-03-14,17813,1,5.613877505192837e-05,2031.0,0.0,0.0,2059.0,0.0,0.0,7380.0,2.0,0.00027100271002710027,20448,7,0.0003423317683881064,7695,1,0.0001299545159194282
2023-03-15,18120,2,0.00011037527593818985,1870.0,1.0,0.0005347593582887701,2117.0,0.0,0.0,7495.0,7.0,0.0009339559706470981,20363,7,0.00034376074252320387,7620,6,0.0007874015748031496
2023-03-16,19071,4,0.0002097425410308846,2060.0,0.0,0.0,2170.0,0.0,0.0,7735.0,3.0,0.00038784744667097606,20786,3,0.00014432791301837776,8011,3,0.00037448508301086004
2023-03-17,18141,6,0.000330742516950554,1906.0,1.0,0.0005246589716684155,2023.0,0.0,0.0,7156.0,2.0,0.00027948574622694243,19291,4,0.00020735057798973615,7822,1,0.00012784454103809768
2023-03-18,10416,0,0.0,1209.0,0.0,0.0,1676.0,0.0,0.0,5090.0,0.0,0.0,12600,2,0.00015873015873015873,5234,3,0.0005731753916698509
2023-03-19,12214,3,0.0002456197805796627,1298.0,0.0,0.0,1379.0,0.0,0.0,4596.0,0.0,0.0,12214,20,0.0016374652038644178,4865,0,0.0
2023-03-20,17073,2,0.00011714402858314298,1849.0,0.0,0.0,1888.0,0.0,0.0,7175.0,0.0,0.0,17225,2,0.00011611030478955007,7728,1,0.00012939958592132506
2023-03-21,17295,3,0.00017346053772766696,1879.0,0.0,0.0,1940.0,0.0,0.0,6931.0,0.0,0.0,19590,2,0.00010209290454313425,7909,1,0.00012643823492224047
2023-03-22,18557,9,0.0004849921862369995,2006.0,0.0,0.0,2047.0,0.0,0.0,7198.0,3.0,0.0004167824395665463,21343,4,0.00018741507754298833,7898,4,0.0005064573309698658
2023-03-23,18257,1,5.4773511529824174e-05,2011.0,0.0,0.0,2007.0,0.0,0.0,7366.0,2.0,0.00027151778441487917,20498,1,4.878524734120402e-05,7417,1,0.00013482540110556829
2023-03-24,17862,2,0.00011196954428395476,1827.0,0.0,0.0,2071.0,3.0,0.0014485755673587638,6770.0,6.0,0.0008862629246676514,19566,12,0.0006133088009812941,7752,1,0.00012899896800825592
2023-03-25,10505,0,0.0,1278.0,0.0,0.0,1540.0,0.0,0.0,4935.0,2.0,0.0004052684903748733,12971,11,0.0008480456402744584,4849,3,0.0006186842647968653
2023-03-26,11860,2,0.00016863406408094435,1262.0,1.0,0.000792393026941363,1162.0,0.0,0.0,4125.0,0.0,0.0,12581,14,0.0011127891264605357,4803,2,0.00041640641265875496
2023-03-27,17448,15,0.0008596973865199449,1871.0,0.0,0.0,1855.0,0.0,0.0,6997.0,1.0,0.00014291839359725596,20114,5,0.0002485830764641543,7434,2,0.0002690341673392521
2023-03-28,16605,18,0.001084010840108401,1921.0,0.0,0.0,1980.0,0.0,0.0,7294.0,0.0,0.0,20784,4,0.00019245573518090838,7607,4,0.0005258314710135402
2023-03-29,16855,6,0.0003559774547611985,1888.0,0.0,0.0,1975.0,0.0,0.0,7157.0,2.0,0.0002794466955428252,20277,6,0.00029590176061547566,7673,2,0.00026065424214779094
2023-03-30,13747,4,0.0002909725758347276,1852.0,0.0,0.0,2026.0,1.0,0.0004935834155972359,6648.0,2.0,0.00030084235860409147,16971,2,0.00011784809380708267,7216,1,0.0001385809312638581
2023-03-31,16313,18,0.0011034144547293569,1791.0,2.0,0.0011166945840312675,2057.0,0.0,0.0,6860.0,4.0,0.0005830903790087463,18696,6,0.00032092426187419767,7663,2,0.00026099438862064463
2023-04-01,10736,2,0.00018628912071535022,1262.0,0.0,0.0,1501.0,0.0,0.0,5652.0,5.0,0.0008846426043878273,13341,2,0.00014991379956524997,5129,0,0.0
2023-04-02,12180,2,0.00016420361247947455,1234.0,0.0,0.0,1360.0,0.0,0.0,4790.0,0.0,0.0,12774,3,0.00023485204321277596,5046,1,0.00019817677368212446
2023-04-03,16144,7,0.000433597621407334,1753.0,0.0,0.0,1971.0,0.0,0.0,6822.0,3.0,0.00043975373790677223,19147,1,5.222750300308142e-05,7438,1,0.00013444474321054048
2023-04-04,17536,1,5.702554744525547e-05,1777.0,0.0,0.0,2012.0,0.0,0.0,7344.0,6.0,0.0008169934640522876,18772,18,0.0009588749200937567,7992,4,0.0005005005005005005
2023-04-05,18157,2,0.00011015035523489564,1874.0,0.0,0.0,2073.0,0.0,0.0,7164.0,5.0,0.0006979341150195422,17902,25,0.001396492012065691,7720,19,0.002461139896373057
2023-04-06,16482,3,0.00018201674554058973,1862.0,0.0,0.0,1795.0,0.0,0.0,6790.0,0.0,0.0,12747,11,0.0008629481446614889,7784,1,0.00012846865364850977
2023-04-07,11645,4,0.00034349506225848003,1656.0,0.0,0.0,1178.0,0.0,0.0,6368.0,5.0,0.000785175879396985,10627,23,0.0021642984849910606,7408,20,0.0026997840172786176
2023-04-08,9853,2,0.00020298386278290876,1142.0,0.0,0.0,1378.0,0.0,0.0,4575.0,2.0,0.0004371584699453552,9580,1,0.00010438413361169103,4876,2,0.00041017227235438887
2023-04-09,9504,0,0.0,926.0,0.0,0.0,872.0,0.0,0.0,3104.0,0.0,0.0,10919,3,0.0002747504350215221,4294,4,0.0009315323707498836
2023-04-10,12001,1,8.332638946754438e-05,1115.0,0.0,0.0,1105.0,0.0,0.0,3397.0,1.0,0.00029437739181630853,16876,7,0.0004147902346527613,5287,0,0.0
2023-04-11,16143,8,0.0004955708356563217,1754.0,0.0,0.0,1828.0,0.0,0.0,6420.0,0.0,0.0,19165,20,0.0010435690060005217,7232,3,0.0004148230088495575
2023-04-12,17008,4,0.00023518344308560678,1893.0,0.0,0.0,1823.0,0.0,0.0,7202.0,6.0,0.0008331019161344071,19098,4,0.00020944601528955913,7790,3,0.0003851091142490372
2023-04-13,17722,4,0.0002257081593499605,1873.0,0.0,0.0,1826.0,0.0,0.0,7548.0,2.0,0.00026497085320614734,19602,1,5.1015202530354045e-05,7717,5,0.000647920176234288
2023-04-14,17077,1,5.8558294782455936e-05,1839.0,0.0,0.0,1846.0,0.0,0.0,7226.0,5.0,0.0006919457514530861,18555,4,0.0002155753166262463,7590,4,0.0005270092226613965
2023-04-15,10801,0,0.0,1159.0,0.0,0.0,1413.0,0.0,0.0,5006.0,10.0,0.001997602876548142,12668,1,7.893905904641616e-05,5110,3,0.0005870841487279843
2023-04-16,12314,3,0.00024362514211466623,1234.0,0.0,0.0,1122.0,0.0,0.0,4306.0,0.0,0.0,12849,4,0.00031130827301735546,4886,2,0.00040933278755628325
2023-04-17,16219,0,0.0,1770.0,0.0,0.0,1836.0,0.0,0.0,6994.0,0.0,0.0,19310,3,0.00015535991714137753,6982,2,0.0002864508736751647
2023-04-18,17859,0,0.0,2044.0,0.0,0.0,1908.0,0.0,0.0,7480.0,1.0,0.00013368983957219252,20265,3,0.00014803849000740192,7397,3,0.000405569825604975
2023-04-19,17543,0,0.0,1853.0,0.0,0.0,1949.0,1.0,0.000513083632632119,7049.0,1.0,0.00014186409419775854,20369,6,0.00029456527075457804,7574,9,0.0011882756799577502
2023-04-20,17909,3,0.00016751354067787147,1916.0,2.0,0.0010438413361169101,1943.0,0.0,0.0,7180.0,2.0,0.0002785515320334262,20710,2,9.657170449058426e-05,7467,4,0.0005356903709655819
2023-04-21,17640,3,0.00017006802721088434,1808.0,0.0,0.0,1824.0,0.0,0.0,6745.0,6.0,0.0008895478131949593,18744,3,0.00016005121638924455,7142,5,0.0007000840100812098
2023-04-22,10665,0,0.0,1258.0,0.0,0.0,1452.0,0.0,0.0,4881.0,2.0,0.0004097520999795124,13192,3,0.00022741055184960583,4850,20,0.004123711340206186
2023-04-23,12236,9,0.0007355344883949003,1331.0,0.0,0.0,1155.0,0.0,0.0,4291.0,1.0,0.00023304591004427873,12804,22,0.001718213058419244,4648,2,0.0004302925989672978
2023-04-24,17685,2,0.00011309018942606728,1876.0,0.0,0.0,1867.0,0.0,0.0,5943.0,4.0,0.0006730607437321219,18747,1,5.334186803221849e-05,6960,6,0.0008620689655172414
2023-04-25,18058,17,0.0009414110089710931,2005.0,0.0,0.0,1954.0,0.0,0.0,4830.0,1.0,0.00020703933747412008,19759,10,0.0005060984867655246,7291,21,0.0028802633383623647
2023-04-26,18815,39,0.0020728142439542917,1938.0,0.0,0.0,2086.0,0.0,0.0,6987.0,1.0,0.0001431229426077,20282,5,0.00024652401143871415,7274,6,0.0008248556502612042
2023-04-27,19050,4,0.0002099737532808399,1905.0,0.0,0.0,2053.0,1.0,0.0004870920603994155,7260.0,1.0,0.0001377410468319559,20201,5,0.00024751249938121875,7320,38,0.005191256830601093
2023-04-28,19744,3,0.00015194489465153972,1822.0,0.0,0.0,1966.0,0.0,0.0,7199.0,7.0,0.0009723572718433116,19398,9,0.00046396535725332506,7426,7,0.0009426339886883921
2023-04-29,10658,2,0.00018765246762994934,1176.0,0.0,0.0,1446.0,0.0,0.0,5013.0,0.0,0.0,12707,24,0.0018887227512394743,4973,2,0.0004021717273275689
2023-04-30,10732,2,0.00018635855385762206,1063.0,0.0,0.0,1194.0,0.0,0.0,4384.0,0.0,0.0,11492,3,0.0002610511660285416,4357,3,0.0006885471654808355
2023-05-01,12774,0,0.0,1178.0,0.0,0.0,1471.0,0.0,0.0,3361.0,0.0,0.0,12481,9,0.0007210960660203509,5035,7,0.0013902681231380337
2023-05-02,17843,2,0.00011208877430925293,1821.0,0.0,0.0,1987.0,0.0,0.0,6126.0,0.0,0.0,17299,7,0.0004046476674952309,7216,6,0.0008314855875831486
2023-05-03,18815,3,0.00015944724953494553,1880.0,0.0,0.0,1982.0,0.0,0.0,7509.0,3.0,0.00039952057530962844,20500,6,0.0002926829268292683,7800,14,0.0017948717948717949
2023-05-04,19693,1,5.0779464784441175e-05,2001.0,0.0,0.0,2045.0,0.0,0.0,7864.0,1.0,0.0001271617497456765,20250,29,0.0014320987654320987,7898,9,0.001139528994682198
2023-05-05,19017,3,0.00015775358889414735,1853.0,0.0,0.0,1910.0,0.0,0.0,7150.0,5.0,0.0006993006993006993,19731,13,0.0006588616897268258,7761,5,0.0006442468754026543
2023-05-06,11060,0,0.0,1268.0,0.0,0.0,1441.0,0.0,0.0,5256.0,1.0,0.0001902587519025875,13243,2,0.00015102318205844598,5101,1,0.00019603999215840032
2023-05-07,12920,6,0.00046439628482972134,1276.0,0.0,0.0,1194.0,0.0,0.0,4415.0,0.0,0.0,12492,6,0.0004803073967339097,4783,4,0.00083629521220991
2023-05-08,17274,3,0.0001736714136853074,1781.0,0.0,0.0,1711.0,0.0,0.0,6459.0,1.0,0.00015482272797646694,19223,6,0.0003121260989439734,5744,7,0.0012186629526462396
2023-05-09,17839,3,0.0001681708615953809,1936.0,0.0,0.0,2073.0,0.0,0.0,7191.0,3.0,0.00041718815185648727,19622,7,0.0003567424319641219,7814,7,0.0008958280010238034
2023-05-10,19353,2,0.00010334315093267194,1865.0,0.0,0.0,2252.0,0.0,0.0,7337.0,3.0,0.0004088864658579801,19961,16,0.0008015630479434898,8142,6,0.0007369196757553427
2023-05-11,18749,13,0.0006933703130833645,1832.0,1.0,0.0005458515283842794,2115.0,0.0,0.0,7291.0,7.0,0.0009600877794541216,20111,19,0.0009447566008651981,8218,4,0.0004867364322219518
2023-05-12,18776,0,0.0,1828.0,0.0,0.0,2113.0,0.0,0.0,6861.0,6.0,0.0008745080891998251,19544,7,0.00035816618911174784,8148,10,0.0012272950417280314
2023-05-13,9488,1,0.00010539629005059021,1223.0,0.0,0.0,1469.0,0.0,0.0,4854.0,0.0,0.0,12876,6,0.00046598322460391424,5065,10,0.0019743336623889436
2023-05-14,9472,0,0.0,1104.0,0.0,0.0,1164.0,0.0,0.0,3882.0,1.0,0.00025759917568263783,10636,4,0.000376081233546446,4368,7,0.0016025641025641025
2023-05-15,17895,1,5.588153115395362e-05,1687.0,0.0,0.0,1857.0,1.0,0.0005385029617662897,6910.0,1.0,0.0001447178002894356,18246,6,0.0003288391976323578,7870,10,0.0012706480304955528
2023-05-16,19096,4,0.00020946795140343527,1940.0,0.0,0.0,2097.0,0.0,0.0,7601.0,2.0,0.0002631232732535193,20917,4,0.00019123201223884877,8195,2,0.00024405125076266016
2023-05-17,17794,1,5.619871866921434e-05,1635.0,0.0,0.0,1973.0,0.0,0.0,7804.0,4.0,0.0005125576627370579,20974,11,0.000524458853819014,8271,10,0.0012090436464756377
2023-05-18,13155,0,0.0,1129.0,0.0,0.0,1316.0,0.0,0.0,7151.0,1.0,0.00013984058173682003,20856,5,0.0002397391637897967,6269,9,0.0014356356675705854
2023-05-19,18542,14,0.0007550426059756229,2365.0,0.0,0.0,1888.0,1.0,0.0005296610169491525,7209.0,2.0,0.00027743098904147595,19834,11,0.0005546032066149037,7171,2,0.0002789011295495747
2023-05-20,10855,2,0.00018424689083371717,1207.0,0.0,0.0,1482.0,0.0,0.0,4945.0,1.0,0.00020222446916076846,13553,21,0.0015494724415258615,4918,4,0.0008133387555917039
2023-05-21,13109,3,0.00022885040811656114,1168.0,0.0,0.0,1240.0,0.0,0.0,4458.0,1.0,0.00022431583669807088,12902,3,0.00023252208959851186,5117,1,0.00019542700801250732
2023-05-22,18689,9,0.0004815666969875328,1771.0,0.0,0.0,1890.0,1.0,0.0005291005291005291,6826.0,1.0,0.0001464986815118664,20602,2,9.707795359673819e-05,7603,2,0.00026305405760883863
2023-05-23,18979,4,0.00021075926023499656,1954.0,0.0,0.0,2033.0,0.0,0.0,6737.0,0.0,0.0,21025,15,0.000713436385255648,7922,11,0.0013885382479171926
2023-05-24,19100,6,0.00031413612565445024,4498.0,0.0,0.0,2111.0,0.0,0.0,7070.0,5.0,0.0007072135785007072,21113,3,0.0001420925496139819,8176,3,0.0003669275929549902
2023-05-25,19732,3,0.00015203729981755524,2000.0,1.0,0.0005,2154.0,0.0,0.0,7209.0,5.0,0.0006935774726036898,21589,5,0.00023159942563342442,8326,5,0.0006005284650492434
2023-05-26,19404,0,0.0,1787.0,0.0,0.0,1983.0,0.0,0.0,6666.0,5.0,0.00075007500750075,20808,18,0.0008650519031141869,7899,7,0.0008861881250791239
2023-05-27,12298,1,8.13140348024069e-05,1254.0,1.0,0.0007974481658692185,1502.0,0.0,0.0,5114.0,7.0,0.001368791552600704,12587,1,7.944704854214666e-05,5222,14,0.002680965147453083
2023-05-28,12239,1,8.170602173380178e-05,993.0,0.0,0.0,992.0,0.0,0.0,4366.0,1.0,0.00022904260192395785,18793,2,0.00010642260416112382,4811,1,0.00020785699438786114
2023-05-29,14719,1,6.793939805693321e-05,1187.0,1.0,0.0008424599831508003,1143.0,0.0,0.0,6405.0,4.0,0.000624512099921936,21619,5,0.0002312780424626486,5948,3,0.0005043712172158709
2023-05-30,20638,11,0.0005329973834673902,1753.0,0.0,0.0,1950.0,0.0,0.0,7036.0,1.0,0.0001421262080727686,19460,26,0.0013360739979445015,7577,1,0.00013197835554968986
2023-05-31,20457,2,9.776604585227551e-05,1853.0,0.0,0.0,1944.0,0.0,0.0,7298.0,8.0,0.0010961907371882709,19317,26,0.0013459646943107108,8153,5,0.0006132711885195633
2023-06-01,21654,4,0.00018472337674332686,1922.0,1.0,0.0005202913631633715,2032.0,0.0,0.0,6878.0,1.0,0.00014539110206455364,20564,20,0.0009725734292939117,8275,2,0.00024169184290030211
2023-06-02,20675,3,0.00014510278113663845,1728.0,0.0,0.0,1967.0,0.0,0.0,4963.0,3.0,0.0006044731009470078,18895,21,0.0011114051336332364,8091,7,0.0008651588184402422
2023-06-03,12384,3,0.00024224806201550387,1188.0,1.0,0.0008417508417508417,1503.0,3.0,0.001996007984031936,4714.0,8.0,0.0016970725498515061,12542,2,0.00015946420028703555,5317,2,0.0003761519653940192
2023-06-04,13249,3,0.00022643218356102347,1128.0,0.0,0.0,1076.0,0.0,0.0,3934.0,5.0,0.0012709710218607015,11504,7,0.0006084840055632823,5115,0,0.0
2023-06-05,19607,4,0.00020400877237721223,1732.0,0.0,0.0,1796.0,0.0,0.0,6606.0,4.0,0.0006055101422948834,18940,21,0.001108764519535375,8083,4,0.0004948657676605221
2023-06-06,18734,3,0.00016013664994128323,1782.0,0.0,0.0,1970.0,1.0,0.0005076142131979696,6993.0,6.0,0.000858000858000858,19682,24,0.001219388273549436,8280,3,0.00036231884057971015
2023-06-07,18586,4,0.00021521575379317766,1663.0,0.0,0.0,2029.0,0.0,0.0,7271.0,2.0,0.00027506532801540364,20460,8,0.00039100684261974585,8309,7,0.0008424599831508003
2023-06-08,15159,1,6.596741209842338e-05,1112.0,0.0,0.0,1886.0,0.0,0.0,6855.0,5.0,0.0007293946024799417,18802,27,0.0014360174449526647,8089,6,0.0007417480529113611
2023-06-09,17583,0,0.0,1546.0,0.0,0.0,1838.0,0.0,0.0,6493.0,7.0,0.0010780840905590637,18846,46,0.0024408362517245037,7874,7,0.000889001778003556
2023-06-10,10253,5,0.0004876621476640983,1124.0,0.0,0.0,1452.0,0.0,0.0,4533.0,1.0,0.00022060445621001543,12340,10,0.0008103727714748784,5107,3,0.0005874290189935383
2023-06-11,12515,5,0.00039952057530962844,1125.0,0.0,0.0,1107.0,0.0,0.0,3948.0,2.0,0.0005065856129685917,11930,27,0.0022632020117351217,4832,4,0.0008278145695364238
2023-06-12,17181,5,0.00029101914906000815,1655.0,2.0,0.0012084592145015106,1959.0,0.0,0.0,6757.0,1.0,0.0001479946721918011,19925,12,0.000602258469259724,7694,8,0.0010397712503249284
2023-06-13,18750,19,0.0010133333333333333,1686.0,0.0,0.0,1938.0,0.0,0.0,6515.0,5.0,0.0007674597083653108,20431,27,0.0013215212177573295,7968,16,0.002008032128514056
2023-06-14,20170,3,0.0001487357461576599,1674.0,0.0,0.0,1920.0,0.0,0.0,6559.0,5.0,0.0007623113279463333,20585,10,0.00048579062424095217,8227,6,0.0007293059438434423
2023-06-15,20243,19,0.0009385960578965568,1751.0,1.0,0.0005711022272986865,2043.0,0.0,0.0,7179.0,3.0,0.0004178854993731718,20797,13,0.0006250901572342164,8211,8,0.0009743027645840945
2023-06-16,20868,10,0.00047920260686218135,1697.0,0.0,0.0,2022.0,0.0,0.0,6406.0,11.0,0.0017171401810802372,19601,3,0.00015305341564205907,7893,10,0.0012669453946534905
2023-06-17,11580,2,0.00017271157167530224,1225.0,1.0,0.0008163265306122449,1386.0,0.0,0.0,4900.0,4.0,0.0008163265306122449,15159,23,0.0015172504782637378,4933,3,0.000608149199270221
2023-06-18,13983,3,0.00021454623471358077,1186.0,0.0,0.0,1545.0,0.0,0.0,3874.0,3.0,0.0007743933918430562,11747,14,0.001191793649442411,4691,3,0.0006395224898742272
2023-06-19,19157,10,0.0005220024012110455,1774.0,0.0,0.0,1802.0,0.0,0.0,6673.0,3.0,0.0004495729057395474,18967,13,0.0006854009595613434,7894,5,0.0006333924499619965
2023-06-20,19729,9,0.0004561812560190582,1879.0,0.0,0.0,1949.0,0.0,0.0,6909.0,4.0,0.000578954986249819,20142,13,0.0006454175354979645,8273,9,0.0010878762238607518
2023-06-21,20712,52,0.002510621861722673,1773.0,0.0,0.0,1994.0,1.0,0.0005015045135406219,6810.0,5.0,0.0007342143906020558,19093,11,0.0005761273765254282,8253,6,0.0007270083605961468
2023-06-22,19917,6,0.0003012501882813677,1753.0,0.0,0.0,2084.0,0.0,0.0,6930.0,22.0,0.0031746031746031746,19458,14,0.0007194984068249563,7994,7,0.0008756567425569177
2023-06-23,18300,3,0.0001639344262295082,1726.0,2.0,0.0011587485515643105,1785.0,0.0,0.0,6312.0,14.0,0.002217997465145754,18266,6,0.00032847914157451,7916,12,0.0015159171298635675
2023-06-24,10913,0,0.0,1120.0,0.0,0.0,1267.0,0.0,0.0,4328.0,7.0,0.0016173752310536045,12185,2,0.00016413623307345098,4722,7,0.0014824227022448115
2023-06-25,11922,3,0.0002516356316054353,1155.0,1.0,0.0008658008658008658,1084.0,0.0,0.0,3899.0,1.0,0.00025647601949217746,11481,6,0.0005226025607525476,4430,1,0.0002257336343115124
2023-06-26,18831,1,5.310392438001168e-05,1912.0,0.0,0.0,1691.0,0.0,0.0,6463.0,1.0,0.00015472690700912888,18262,12,0.000657102179388895,7645,3,0.0003924133420536298
2023-06-27,20174,43,0.002131456329929612,1951.0,2.0,0.0010251153254741158,1870.0,2.0,0.0010695187165775401,6761.0,6.0,0.0008874426859931963,20053,19,0.0009474891537425822,8165,5,0.000612369871402327
2023-06-28,20962,1,4.7705371624844956e-05,1746.0,0.0,0.0,2042.0,0.0,0.0,6662.0,7.0,0.0010507355148604023,20128,25,0.0012420508744038156,7872,5,0.0006351626016260162
2023-06-29,20628,27,0.0013089005235602095,1940.0,1.0,0.0005154639175257732,1945.0,0.0,0.0,6446.0,2.0,0.00031026993484331366,19814,6,0.0003028161905723226,8115,3,0.0003696857670979667
2023-06-30,18890,12,0.0006352567496029645,1818.0,1.0,0.00055005500550055,1880.0,2.0,0.0010638297872340426,6499.0,7.0,0.0010770887828896753,18208,12,0.0006590509666080844,7972,12,0.0015052684395383843
2023-07-01,11194,0,0.0,1233.0,0.0,0.0,1272.0,0.0,0.0,4728.0,4.0,0.0008460236886632825,12178,11,0.0009032681885367055,5053,4,0.0007916089451810805
2023-07-02,11929,50,0.004191466174867969,1071.0,1.0,0.0009337068160597573,972.0,0.0,0.0,3867.0,0.0,0.0,11213,4,0.0003567287969321323,4599,4,0.0008697542944118286
2023-07-03,18218,12,0.0006586892084751345,1693.0,0.0,0.0,1675.0,1.0,0.0005970149253731343,6307.0,2.0,0.00031710797526557794,19109,8,0.0004186508974828615,7539,9,0.001193792280143255
2023-07-04,19442,78,0.004011932928711038,1758.0,1.0,0.0005688282138794084,1802.0,4.0,0.0022197558268590455,6761.0,7.0,0.0010353498003253957,18641,15,0.0008046778606297945,7783,3,0.00038545547989207247
2023-07-05,20193,8,0.0003961768929827168,1823.0,0.0,0.0,1917.0,0.0,0.0,6899.0,2.0,0.00028989708653428034,20201,24,0.00118805999702985,7887,7,0.0008875364523900089
2023-07-06,19391,14,0.0007219844257645299,1810.0,0.0,0.0,1904.0,0.0,0.0,6600.0,6.0,0.0009090909090909091,19357,10,0.0005166089786640492,7936,4,0.0005040322580645161
2023-07-07,20759,6,0.00028903126354834046,1614.0,0.0,0.0,1899.0,0.0,0.0,6474.0,8.0,0.001235712079085573,18898,8,0.0004233252195999577,7705,5,0.0006489292667099286
2023-07-08,12074,2,0.00016564518800728838,1162.0,0.0,0.0,1203.0,0.0,0.0,4290.0,4.0,0.0009324009324009324,12256,8,0.0006527415143603133,5032,3,0.0005961844197138314
2023-07-09,13045,1,7.665772326561901e-05,1117.0,0.0,0.0,978.0,0.0,0.0,3830.0,5.0,0.0013054830287206266,11675,5,0.00042826552462526765,4595,2,0.0004352557127312296
2023-07-10,18769,3,0.0001598380307954606,1679.0,0.0,0.0,1706.0,1.0,0.0005861664712778429,6777.0,1.0,0.00014755791648221928,18192,23,0.0012642919964819701,7008,12,0.0017123287671232876
2023-07-11,20006,6,0.00029991002699190244,1742.0,0.0,0.0,1707.0,0.0,0.0,6891.0,1.0,0.00014511681903932666,19238,7,0.00036386318744152196,7395,46,0.006220419202163624
2023-07-12,19525,1,5.1216389244558256e-05,1639.0,0.0,0.0,1733.0,0.0,0.0,6960.0,6.0,0.0008620689655172414,19482,8,0.0004106354583718304,7493,28,0.0037368210329640997
2023-07-13,19832,3,0.00015127067365873335,1731.0,0.0,0.0,1733.0,0.0,0.0,6641.0,2.0,0.0003011594639361542,18824,13,0.0006906077348066298,7333,7,0.0009545888449474976
2023-07-14,18876,1,5.2977325704598435e-05,1671.0,0.0,0.0,1720.0,0.0,0.0,6296.0,3.0,0.0004764930114358323,18081,15,0.0008296001327360213,5765,5,0.0008673026886383347
2023-07-15,11469,1,8.719155985700585e-05,1169.0,0.0,0.0,1362.0,0.0,0.0,4690.0,3.0,0.0006396588486140725,12153,5,0.0004114210483008311,4663,5,0.001072271070126528
2023-07-16,12117,1,8.252867871585376e-05,1120.0,0.0,0.0,996.0,0.0,0.0,3876.0,7.0,0.001805985552115583,11782,5,0.00042437616703445936,4451,0,0.0
2023-07-17,17527,3,0.00017116448907400012,1639.0,0.0,0.0,1612.0,0.0,0.0,6125.0,4.0,0.0006530612244897959,17850,6,0.0003361344537815126,6560,9,0.001371951219512195
2023-07-18,18693,5,0.0002674798052747018,1693.0,0.0,0.0,1647.0,3.0,0.0018214936247723133,6868.0,4.0,0.0005824111822947001,18514,18,0.0009722372258831155,6922,5,0.000722334585379948
