country,qid,year,month,views,total_views,views_norm
France,Q3007097,2016,9,18,799400551,0.02251687214561352
France,Q3007097,2016,10,14,961871320,0.014554961468234649
France,Q3007097,2016,11,14,893280511,0.015672568501833125
France,Q3007097,2016,12,11,949899251,0.01158017546431353
France,Q3007097,2017,1,8,968786675,0.008257751893625084
France,Q3007097,2017,2,9,860461090,0.010459508401478095
France,Q3007097,2017,3,12,933698338,0.012852116697245316
France,Q3007097,2017,4,11,836808923,0.013145175317400386
France,Q3007097,2017,5,17,904648182,0.018791835697294312
France,Q3007097,2017,6,21,764579732,0.027466069424921663
France,Q3007097,2017,7,7,691516761,0.010122675826219054
France,Q3007097,2017,8,20,710555408,0.02814699568087729
France,Q3007097,2017,9,11,715050369,0.015383531673976384
France,Q3007097,2017,10,13,798946427,0.01627142892273051
France,Q3007097,2017,11,5,810432794,0.00616954303554503
France,Q3007097,2017,12,3,784772381,0.0038227645016982313
France,Q3007097,2018,1,5,854572081,0.005850881524410578
France,Q3007097,2018,2,4,755732550,0.00529287775152731
France,Q3007097,2018,3,7,841509511,0.008318384888700325
France,Q3007097,2018,4,11,788497920,0.01395057579860198
France,Q3007097,2018,5,14,838607400,0.016694343503288904
France,Q3007097,2018,6,17,742449950,0.022897166334242464
France,Q3007097,2018,7,29,728088617,0.03983031642424373
France,Q3007097,2018,8,28,737003446,0.03799168124920816
France,Q3007097,2018,9,7,731877664,0.009564439993621667
France,Q3007097,2018,10,11,823779200,0.013353092673376555
France,Q3007097,2018,11,6,859872103,0.006977781903921123
France,Q3007097,2018,12,3,835992887,0.0035885472791110005
France,Q3007097,2019,1,8,911773633,0.00877410764081615
France,Q3007097,2019,2,9,779462657,0.011546415879163791
France,Q3007097,2019,3,16,859340914,0.018618920313620724
France,Q3007097,2019,4,14,823434314,0.01700196331628706
France,Q3007097,2019,5,14,843843762,0.016590748940086376
France,Q3007097,2019,6,29,736511790,0.039374793986665164
France,Q3007097,2019,7,18,750363466,0.023988374721857792
France,Q3007097,2019,8,32,798527770,0.04007374721607991
France,Q3007097,2019,9,11,805558983,0.013655114314577757
France,Q3007097,2019,10,17,875175735,0.019424670177812915
France,Q3007097,2019,11,16,930187416,0.017200834718667058
France,Q3007097,2019,12,9,925684149,0.009722538740371149
France,Q3007097,2020,1,11,957286462,0.011490813290118376
France,Q3007097,2020,2,10,872750761,0.011458024956107716
France,Q3007097,2020,3,10,974918147,0.010257271372752487
France,Q3007097,2020,4,9,1134231023,0.007934891408802526
France,Q3007097,2020,5,12,1084785304,0.011062096763066031
France,Q3007097,2020,6,11,878046129,0.01252781560864896
France,Q3007097,2020,7,20,846119140,0.023637333153815665
France,Q3007097,2020,8,20,833220634,0.02400324617981076
France,Q3007097,2020,9,16,820015249,0.01951183227325569
France,Q3007097,2020,10,10,905851339,0.011039338983634267
France,Q3007097,2020,11,4,1036446190,0.00385934169915758
France,Q3007097,2020,12,8,1016869361,0.00786728394700841
France,Q3007097,2021,1,12,1026387492,0.011691490877988993
France,Q3007097,2021,2,3,912893537,0.0032862539588775727
France,Q3007097,2021,3,9,1001687821,0.008984835206457003
France,Q3007097,2021,4,8,973048271,0.008221585956653942
France,Q3007097,2021,5,10,1000296515,0.00999703572895083
France,Q3007097,2021,6,91,869617497,0.10464370865803774
France,Q3007097,2021,7,18,833732527,0.021589657854382837
France,Q3007097,2021,8,13,875768402,0.014844107152429552
France,Q3007097,2021,9,11,841141143,0.013077472302410012
France,Q3007097,2021,10,12,904126879,0.013272473453363619
France,Q3007097,2021,11,14,919750582,0.015221517957136775
France,Q3007097,2021,12,6,912028409,0.006578742439151366
France,Q3007097,2022,1,4,1010423601,0.003958735718406878
France,Q3007097,2022,2,16,913565308,0.01751379990011617
France,Q3007097,2022,3,17,943600446,0.01801610000510746
France,Q3007097,2022,4,4,890367476,0.004492527083278141
France,Q3007097,2022,5,12,1121683719,0.010698202886191666
France,Q3007097,2022,6,6,1041100279,0.005763133601081285
France,Q3007097,2022,7,8,1065512494,0.00750812406710268
France,Q3007097,2022,8,9,1077926913,0.008349360138853866
France,Q3007097,2022,9,11,1132524513,0.009712814048379013
France,Q3007097,2022,10,8,1331515134,0.006008193069475093
France,Q3007097,2022,11,14,1345107583,0.010408089417484162
France,Q3007097,2022,12,5,1335877183,0.0037428590469457852
France,Q3007097,2023,1,1,1460542230,0.0006846772242936106
France,Q3007097,2023,2,5,1120336981,0.0044629429223491815
France,Q3007097,2023,3,20,1207401767,0.016564494559001254
France,Q3007097,2023,4,30,1114711904,0.026912783376896638
France,Q3007097,2023,5,7,1086000340,0.006445670173547091
France,Q3007097,2023,6,21,938656264,0.022372407030567688
France,Q3007097,2023,7,29,1026263229,0.02825785741954124
France,Q3007097,2023,8,25,1138264718,0.021963256529576453
France,Q3007097,2023,9,8,1259974462,0.0063493350391414525
France,Q3007097,2023,10,10,1300282127,0.007690638663988958
France,Q3007097,2023,11,6,1197136167,0.005011961183192622
France,Q3007097,2023,12,4,1133013491,0.0035304080946728994
France,Q3007097,2024,1,19,1309784571,0.014506202333330127
France,Q3007097,2024,2,0,1112986352,0.0
France,Q3007097,2024,3,5,1192545486,0.004192712193117974
France,Q3007097,2024,4,3,1004009603,0.0029880192291348033
France,Q3007097,2024,5,12,966309456,0.01241838204675501
France,Q3007097,2024,6,4,955000728,0.0041884784825001724
France,Q3007097,2024,7,13,904675669,0.014369790683516216
France,Q3007097,2024,8,10,1025672394,0.009749701813657275
France,Q3007097,2024,9,10,951637286,0.01050820532897867
France,Q3007097,2024,10,6,1022104086,0.00587024362996236
France,Q3007097,2024,11,4,1188772051,0.003364816658193792
France,Q3007097,2024,12,11,1018339794,0.010801895462409868
France,Q3007097,2025,1,7,1547811209,0.004522515381267019
France,Q3007097,2025,2,6,1023633774,0.0058614713117115256
France,Q3007097,2025,3,14,1042223698,0.013432816800141498
France,Q3007097,2025,4,9,1004282241,0.008961624165571598
France,Q3007097,2025,5,5,993153468,0.005034468650720152
France,Q3007097,2025,6,12,889307505,0.013493645260533363
France,Q3007097,2025,7,12,850948651,0.014101908482842169
France,Q3007097,2025,8,22,868565937,0.025329107512536496
France,Q3007097,2025,9,12,903295430,0.013284690259088325
France,Q3007097,2025,10,6,865956600,0.006928753704284949
France,Q3007097,2025,11,8,904573964,0.008843942362241149
France,Q3007097,2025,12,1,931359562,0.0010736991821425033
Germany,Q15794049,2015,7,936,1093033898,0.856332087881871
Germany,Q15794049,2015,8,1930,1087269211,1.7750893527325313
Germany,Q15794049,2015,9,869,1108423885,0.7839960973053193
Germany,Q15794049,2015,10,801,1158854443,0.6911998351806811
Germany,Q15794049,2015,11,861,1206836745,0.7134353536774355
Germany,Q15794049,2015,12,906,1187087036,0.7632127826556435
Germany,Q15794049,2016,1,1470,1348922409,1.0897587512759601
Germany,Q15794049,2016,2,1130,1204338063,0.9382747541709142
Germany,Q15794049,2016,3,976,1219587401,0.8002706482534416
Germany,Q15794049,2016,4,911,1177747252,0.773510613973396
Germany,Q15794049,2016,5,1096,1148854347,0.9539938660300861
Germany,Q15794049,2016,6,1120,1152350599,0.9719264267072247
Germany,Q15794049,2016,7,992,1112834024,0.8914177483847313
Germany,Q15794049,2016,8,1185,1094763358,1.0824257053733068
Germany,Q15794049,2016,9,1153,1083591539,1.064054081729038
Germany,Q15794049,2016,10,882,1184452296,0.7446479718757707
Germany,Q15794049,2016,11,817,1189754310,0.6866963986875576
Germany,Q15794049,2016,12,732,1159446053,0.6313359712648916
Germany,Q15794049,2017,1,809,1353848487,0.5975557883826922
Germany,Q15794049,2017,2,655,1182769881,0.5537848152222267
Germany,Q15794049,2017,3,727,1241127916,0.5857575118792188
Germany,Q15794049,2017,4,755,1094640899,0.6897239091739802
Germany,Q15794049,2017,5,939,1144323431,0.8205722041184002
Germany,Q15794049,2017,6,931,1035022419,0.8994974243161781
Germany,Q15794049,2017,7,2149,1022086139,2.1025625121015366
Germany,Q15794049,2017,8,2666,1016484293,2.6227655639731564
Germany,Q15794049,2017,9,2801,1006251376,2.783598678030528
Germany,Q15794049,2017,10,1551,1076485389,1.4407998620778308
Germany,Q15794049,2017,11,1027,1063160000,0.9659881861620077
Germany,Q15794049,2017,12,707,1049394376,0.6737219258739385
Germany,Q15794049,2018,1,1004,1166226353,0.8608963409352832
Germany,Q15794049,2018,2,916,1035955200,0.8842081201967035
Germany,Q15794049,2018,3,990,1121576949,0.8826857585497685
Germany,Q15794049,2018,4,1013,1008146417,1.0048143631898658
Germany,Q15794049,2018,5,1292,1057526575,1.2217187071634583
Germany,Q15794049,2018,6,1606,1015156095,1.582022713462603
Germany,Q15794049,2018,7,2248,1042637652,2.156070227933798
Germany,Q15794049,2018,8,2211,1040184702,2.125584038823905
Germany,Q15794049,2018,9,1985,989160046,2.0067531114171184
Germany,Q15794049,2018,10,1435,1083325465,1.3246250054686937
Germany,Q15794049,2018,11,1130,1105631825,1.022040044840424
Germany,Q15794049,2018,12,1019,1112110903,0.9162755236471232
Germany,Q15794049,2019,1,1365,1271637354,1.0734192383593664
Germany,Q15794049,2019,2,1225,1055144682,1.1609782249748382
Germany,Q15794049,2019,3,2977,1140397575,2.6104930993035476
Germany,Q15794049,2019,4,1474,1063777384,1.3856282547176242
Germany,Q15794049,2019,5,1650,1122558014,1.4698572184439458
Germany,Q15794049,2019,6,6245,1000588871,6.241324664903254
Germany,Q15794049,2019,7,4494,1074397364,4.182809964526309
Germany,Q15794049,2019,8,3833,1067655399,3.590109696059337
Germany,Q15794049,2019,9,3165,1030450970,3.0714707367396623
Germany,Q15794049,2019,10,3263,1098563288,2.970243076245963
Germany,Q15794049,2019,11,1907,1093311328,1.744242423142624
Germany,Q15794049,2019,12,1693,1111933553,1.5225729949710405
Germany,Q15794049,2020,1,2045,1238790419,1.650803855627818
Germany,Q15794049,2020,2,2348,1065319385,2.2040338635159635
Germany,Q15794049,2020,3,3391,1130202962,3.000346056428049
Germany,Q15794049,2020,4,2580,1208842876,2.1342724114295892
Germany,Q15794049,2020,5,1869,1248175741,1.4973852948805229
Germany,Q15794049,2020,6,2748,1080045720,2.544336734189364
Germany,Q15794049,2020,7,2482,1180018227,2.1033573407675847
Germany,Q15794049,2020,8,2813,1128829442,2.491961934493909
Germany,Q15794049,2020,9,1529,1023570665,1.493790367663575
Germany,Q15794049,2020,10,1268,1084426625,1.1692815085575754
Germany,Q15794049,2020,11,1257,1139024832,1.1035755891228891
Germany,Q15794049,2020,12,1083,1149194453,0.9423992581697573
Germany,Q15794049,2021,1,1205,1303769890,0.924242850860745
Germany,Q15794049,2021,2,1095,1137786226,0.9623951977776887
Germany,Q15794049,2021,3,1293,1216327743,1.0630358531582058
Germany,Q15794049,2021,4,1244,1206347214,1.0312122294170607
Germany,Q15794049,2021,5,2014,1204508809,1.6720508683303452
Germany,Q15794049,2021,6,3518,1046929112,3.36030392094016
Germany,Q15794049,2021,7,2279,1029694717,2.213277355292093
Germany,Q15794049,2021,8,2703,1046535795,2.58280702190411
Germany,Q15794049,2021,9,1878,996134749,1.8852871078790163
Germany,Q15794049,2021,10,1156,1068121026,1.082274360171616
Germany,Q15794049,2021,11,1274,1050913768,1.2122783417563905
Germany,Q15794049,2021,12,1086,1113037393,0.9757084594192067
Germany,Q15794049,2022,1,1047,1249910936,0.837659684257695
Germany,Q15794049,2022,2,1027,1103146777,0.9309731228993111
Germany,Q15794049,2022,3,1246,1124066971,1.1084748792961376
Germany,Q15794049,2022,4,1299,1031848397,1.2589058661880153
Germany,Q15794049,2022,5,1412,1027137223,1.3746946059221923
Germany,Q15794049,2022,6,1742,991623233,1.7567155972433735
Germany,Q15794049,2022,7,2004,999957014,2.0040861476471425
Germany,Q15794049,2022,8,2373,1039286534,2.2832971681705634
Germany,Q15794049,2022,9,1476,1047252504,1.4094022161440447
Germany,Q15794049,2022,10,990,1112474516,0.8899080255425824
Germany,Q15794049,2022,11,1155,1076312574,1.0731083403658166
Germany,Q15794049,2022,12,757,1076134373,0.7034437510714101
Germany,Q15794049,2023,1,916,1172752345,0.7810685724955851
Germany,Q15794049,2023,2,845,1008121796,0.8381923725414623
Germany,Q15794049,2023,3,853,1130556117,0.7544959398065864
Germany,Q15794049,2023,4,930,1058416300,0.8786712751872774
Germany,Q15794049,2023,5,1497,1065602480,1.4048390728219777
Germany,Q15794049,2023,6,2086,1019080224,2.046943852773656
Germany,Q15794049,2023,7,1649,1096200614,1.5042866961940966
Germany,Q15794049,2023,8,2545,1072558100,2.3728318307418497
Germany,Q15794049,2023,9,2222,992596368,2.238573574953883
Germany,Q15794049,2023,10,1008,1104086001,0.9129723582103456
Germany,Q15794049,2023,11,821,1078845169,0.7609989121617877
Germany,Q15794049,2023,12,574,1155406164,0.4967949954610074
Germany,Q15794049,2024,1,744,1335740029,0.5569946126096068
Germany,Q15794049,2024,2,644,1116155910,0.5769803252665661
Germany,Q15794049,2024,3,647,1142964188,0.5660719791511089
Germany,Q15794049,2024,4,1019,1077280119,0.9459006826802862
Germany,Q15794049,2024,5,1383,1083180889,1.2767950524651472
Germany,Q15794049,2024,6,1478,1055978549,1.3996496438300283
Germany,Q15794049,2024,7,1639,1063682946,1.540872687828164
Germany,Q15794049,2024,8,1676,1068072391,1.569182027475514
Germany,Q15794049,2024,9,1069,1019541571,1.0485104584323026
Germany,Q15794049,2024,10,717,1066646637,0.6722001224478618
Germany,Q15794049,2024,11,442,1015043685,0.4354492388177362
Germany,Q15794049,2024,12,406,1089010277,0.3728155817945509
Germany,Q15794049,2025,1,439,1204433626,0.36448666869086566
Germany,Q15794049,2025,2,455,1023400858,0.4445960704871717
Germany,Q15794049,2025,3,673,1106946392,0.6079788550410669
Germany,Q15794049,2025,4,813,1028668272,0.7903422533090434
Germany,Q15794049,2025,5,1195,1026492186,1.1641588862518628
Germany,Q15794049,2025,6,1206,943474520,1.278253916173592
Germany,Q15794049,2025,7,5761,965067983,5.969527641038735
Germany,Q15794049,2025,8,6275,993169707,6.318154848836927
Germany,Q15794049,2025,9,3959,978761012,4.044909790501545
Germany,Q15794049,2025,10,1614,1047346829,1.5410367944122547
Germany,Q15794049,2025,11,615,1039298236,0.5917454477426823
Germany,Q15794049,2025,12,556,1079604451,0.5150034343457889
France,Q15794049,2019,7,197,750363466,0.26253943445588807
France,Q15794049,2019,8,750,798527770,0.939228450376873
France,Q15794049,2019,9,674,805558983,0.8366860952750371
France,Q15794049,2019,10,585,875175735,0.668437179648268
France,Q15794049,2019,11,633,930187416,0.6805080235572656
France,Q15794049,2019,12,815,925684149,0.8804298970447207
France,Q15794049,2020,1,898,957286462,0.9380682122296639
France,Q15794049,2020,2,1044,872750761,1.1962178054176456
France,Q15794049,2020,3,2346,974918147,2.4063558640477334
France,Q15794049,2020,4,1722,1134231023,1.5182092228842166
France,Q15794049,2020,5,1901,1084785304,1.7524204955490437
France,Q15794049,2020,6,867,878046129,0.98741964842715
France,Q15794049,2020,7,1155,846119140,1.3650559896328547
France,Q15794049,2020,8,1295,833220634,1.5542101901427468
France,Q15794049,2020,9,852,820015249,1.0390050685508654
France,Q15794049,2020,10,630,905851339,0.6954783559689588
France,Q15794049,2020,11,773,1036446190,0.7458177833622024
France,Q15794049,2020,12,506,1016869361,0.49760570964828194
France,Q15794049,2021,1,989,1026387492,0.9635737065275928
France,Q15794049,2021,2,827,912893537,0.9059106746639176
France,Q15794049,2021,3,914,1001687821,0.9124599309668555
France,Q15794049,2021,4,826,973048271,0.8488787500245196
France,Q15794049,2021,5,1026,1000296515,1.0256958657903552
France,Q15794049,2021,6,1009,869617497,1.1602802421534075
France,Q15794049,2021,7,1330,833732527,1.5952358303516208
France,Q15794049,2021,8,1630,875768402,1.8612226660353979
France,Q15794049,2021,9,600,841141143,0.7133166710405461
France,Q15794049,2021,10,348,904126879,0.3849017301475449
France,Q15794049,2021,11,344,919750582,0.3740144412325036
France,Q15794049,2021,12,356,912028409,0.39033871805631437
France,Q15794049,2022,1,477,1010423601,0.47207923442002026
France,Q15794049,2022,2,322,913565308,0.35246522298983796
France,Q15794049,2022,3,458,943600446,0.4853749295493656
France,Q15794049,2022,4,356,890367476,0.39983491041175456
France,Q15794049,2022,5,617,1121683719,0.550065931731688
France,Q15794049,2022,6,569,1041100279,0.5465371698358751
France,Q15794049,2022,7,687,1065512494,0.6447601542624426
France,Q15794049,2022,8,657,1077926913,0.6095032901363323
France,Q15794049,2022,9,516,1132524513,0.4556192771785064
France,Q15794049,2022,10,346,1331515134,0.25985435025479775
France,Q15794049,2022,11,384,1345107583,0.28547902402242276
France,Q15794049,2022,12,168,1335877183,0.12576006397737838
France,Q15794049,2023,1,148,1460542230,0.10133222919545434
France,Q15794049,2023,2,127,1120336981,0.11335875022766921
France,Q15794049,2023,3,177,1207401767,0.1465957768471611
France,Q15794049,2023,4,147,1114711904,0.13187263854679354
France,Q15794049,2023,5,322,1086000340,0.2965008279831662
France,Q15794049,2023,6,145,938656264,0.1544761437824912
France,Q15794049,2023,7,150,1026263229,0.14616133148038574
France,Q15794049,2023,8,136,1138264718,0.11948011552089591
France,Q15794049,2023,9,124,1259974462,0.0984146931066925
France,Q15794049,2023,10,100,1300282127,0.07690638663988957
France,Q15794049,2023,11,162,1197136167,0.13532295194620078
France,Q15794049,2023,12,161,1133013491,0.1420989258105842
France,Q15794049,2024,1,149,1309784571,0.11375916566664153
France,Q15794049,2024,2,117,1112986352,0.1051225828508632
France,Q15794049,2024,3,139,1192545486,0.11655739896867967
France,Q15794049,2024,4,135,1004009603,0.13446086531106613
France,Q15794049,2024,5,147,966309456,0.15212518007274886
France,Q15794049,2024,6,139,955000728,0.145549627266881
France,Q15794049,2024,7,137,904675669,0.15143548643397858
France,Q15794049,2024,8,144,1025672394,0.14039570611666477
France,Q15794049,2024,9,120,951637286,0.12609846394774407
France,Q15794049,2024,10,108,1022104086,0.10566438533932247
France,Q15794049,2024,11,133,1188772051,0.11188015388494359
France,Q15794049,2024,12,126,1018339794,0.12373080256942212
France,Q15794049,2025,1,204,1547811209,0.13179901968263882
France,Q15794049,2025,2,140,1023633774,0.1367676639399356
France,Q15794049,2025,3,237,1042223698,0.22739839868810965
France,Q15794049,2025,4,502,1004282241,0.4998594812352158
France,Q15794049,2025,5,266,993153468,0.26783373221831214
France,Q15794049,2025,6,238,889307505,0.2676239643339117
France,Q15794049,2025,7,253,850948651,0.2973152371799224
France,Q15794049,2025,8,298,868565937,0.34309427448799434
France,Q15794049,2025,9,279,903295430,0.30886904852380354
France,Q15794049,2025,10,130,865956600,0.1501229969261739
France,Q15794049,2025,11,151,904573964,0.1669294120873017
France,Q15794049,2025,12,121,931359562,0.1299176010392429
Germany,Q2502726,2015,7,650,1093033898,0.5946750610290771
Germany,Q2502726,2015,8,719,1087269211,0.6612897640490623
Germany,Q2502726,2015,9,558,1108423885,0.5034175170268909
Germany,Q2502726,2015,10,468,1158854443,0.40384709471230806
Germany,Q2502726,2015,11,425,1206836745,0.3521603081450756
Germany,Q2502726,2015,12,394,1187087036,0.33190489665157125
